UserId,SurveyId,ANS_Q1,ANS_Q2,ANS_Q3,ANS_Q4
-27326,2,Null,2.0,-1.0,Null
-27038,2,Null,-1.0,1.0,Null
-26360,2,Null,9.0,-1.0,Null
-26053,2,Null,6.0,-1.0,Null
-25183,2,Null,-1.0,9.0,Null
-24785,2,Null,-1.0,7.0,Null
-24140,2,Null,-1.0,2.0,Null
-23915,2,Null,9.0,-1.0,Null
-22361,2,Null,7.0,-1.0,Null
-20580,2,Null,2.0,-1.0,Null
-20016,2,Null,-1.0,3.0,Null
-18877,2,Null,9.0,-1.0,Null
-18370,2,Null,5.0,-1.0,Null
-17930,2,Null,-1.0,2.0,Null
-17880,2,Null,8.0,-1.0,Null
-16177,2,Null,7.0,-1.0,Null
-15704,2,Null,-1.0,0.0,Null
-15063,2,Null,-1.0,9.0,Null
-13270,2,Null,0.0,-1.0,Null
-13249,2,Null,2.0,-1.0,Null
-12149,2,Null,-1.0,4.0,Null
-9830,2,Null,9.0,-1.0,Null
-9292,2,Null,-1.0,9.0,Null
-8738,2,Null,-1.0,3.0,Null
-8707,2,Null,2.0,-1.0,Null
-8512,2,Null,-1.0,5.0,Null
-7819,2,Null,-1.0,6.0,Null
-6887,2,Null,4.0,-1.0,Null
-5379,2,Null,-1.0,6.0,Null
-4115,2,Null,0.0,-1.0,Null
-3644,2,Null,-1.0,7.0,Null
-3486,2,Null,5.0,-1.0,Null
-2441,2,Null,9.0,-1.0,Null
-2341,2,Null,-1.0,8.0,Null
-1349,2,Null,-1.0,2.0,Null
-1262,2,Null,1.0,-1.0,Null
-811,2,Null,-1.0,1.0,Null
-565,2,Null,-1.0,7.0,Null
-141,2,Null,0.0,-1.0,Null
193,2,Null,-1.0,6.0,Null
1568,2,Null,-1.0,2.0,Null
1660,2,Null,8.0,-1.0,Null
3265,2,Null,-1.0,5.0,Null
3466,2,Null,5.0,-1.0,Null
3875,2,Null,-1.0,6.0,Null
4197,2,Null,2.0,-1.0,Null
5025,2,Null,-1.0,2.0,Null
5174,2,Null,-1.0,4.0,Null
5826,2,Null,4.0,-1.0,Null
5948,2,Null,-1.0,4.0,Null
6401,2,Null,-1.0,6.0,Null
6635,2,Null,-1.0,7.0,Null
6664,2,Null,-1.0,5.0,Null
6702,2,Null,-1.0,8.0,Null
7603,2,Null,6.0,-1.0,Null
7887,2,Null,-1.0,1.0,Null
8323,2,Null,-1.0,6.0,Null
9710,2,Null,5.0,-1.0,Null
10592,2,Null,7.0,-1.0,Null
10982,2,Null,-1.0,2.0,Null
11391,2,Null,1.0,-1.0,Null
12634,2,Null,-1.0,4.0,Null
13950,2,Null,-1.0,8.0,Null
14556,2,Null,-1.0,9.0,Null
14614,2,Null,1.0,-1.0,Null
14680,2,Null,5.0,-1.0,Null
14847,2,Null,-1.0,2.0,Null
14922,2,Null,-1.0,6.0,Null
15015,2,Null,-1.0,8.0,Null
15500,2,Null,-1.0,7.0,Null
16588,2,Null,-1.0,4.0,Null
16650,2,Null,2.0,-1.0,Null
16799,2,Null,4.0,-1.0,Null
18119,2,Null,-1.0,3.0,Null
18563,2,Null,-1.0,4.0,Null
19392,2,Null,-1.0,0.0,Null
19508,2,Null,9.0,-1.0,Null
19642,2,Null,-1.0,7.0,Null
20514,2,Null,7.0,-1.0,Null
21348,2,Null,4.0,-1.0,Null
22706,2,Null,3.0,-1.0,Null
23244,2,Null,6.0,-1.0,Null
24788,2,Null,-1.0,2.0,Null
25764,2,Null,-1.0,4.0,Null
26167,2,Null,-1.0,1.0,Null
26645,2,Null,-1.0,7.0,Null
27611,2,Null,1.0,-1.0,Null
27680,2,Null,-1.0,9.0,Null
27942,2,Null,3.0,-1.0,Null
28563,2,Null,6.0,-1.0,Null
29638,2,Null,6.0,-1.0,Null
30892,2,Null,4.0,-1.0,Null
31588,2,Null,-1.0,0.0,Null
32030,2,Null,-1.0,2.0,Null
-32313,2,Null,-1.0,6.0,Null
-31961,2,Null,0.0,-1.0,Null
-31503,2,Null,1.0,-1.0,Null
-30816,2,Null,-1.0,3.0,Null
-30307,2,Null,6.0,-1.0,Null
-30028,2,Null,0.0,-1.0,Null
-30010,2,Null,1.0,-1.0,Null
-29620,2,Null,-1.0,8.0,Null
-29392,2,Null,9.0,-1.0,Null
-28780,2,Null,8.0,-1.0,Null
-28123,2,Null,-1.0,9.0,Null
-27397,2,Null,-1.0,7.0,Null
1387,3,Null,Null,Null,Null
1584,3,Null,Null,Null,Null
2245,3,Null,Null,Null,Null
3053,3,Null,Null,Null,Null
3462,3,Null,Null,Null,Null
5321,3,Null,Null,Null,Null
5546,3,Null,Null,Null,Null
5986,3,Null,Null,Null,Null
6012,3,Null,Null,Null,Null
6386,3,Null,Null,Null,Null
6431,3,Null,Null,Null,Null
7030,3,Null,Null,Null,Null
8325,3,Null,Null,Null,Null
8383,3,Null,Null,Null,Null
9653,3,Null,Null,Null,Null
10372,3,Null,Null,Null,Null
12103,3,Null,Null,Null,Null
12358,3,Null,Null,Null,Null
12489,3,Null,Null,Null,Null
13020,3,Null,Null,Null,Null
13643,3,Null,Null,Null,Null
14428,3,Null,Null,Null,Null
15494,3,Null,Null,Null,Null
16710,3,Null,Null,Null,Null
17640,3,Null,Null,Null,Null
17818,3,Null,Null,Null,Null
18052,3,Null,Null,Null,Null
18960,3,Null,Null,Null,Null
19424,3,Null,Null,Null,Null
21835,3,Null,Null,Null,Null
24380,3,Null,Null,Null,Null
25206,3,Null,Null,Null,Null
26313,3,Null,Null,Null,Null
27059,3,Null,Null,Null,Null
27247,3,Null,Null,Null,Null
27514,3,Null,Null,Null,Null
27603,3,Null,Null,Null,Null
27808,3,Null,Null,Null,Null
28987,3,Null,Null,Null,Null
29156,3,Null,Null,Null,Null
29635,3,Null,Null,Null,Null
30036,3,Null,Null,Null,Null
30648,3,Null,Null,Null,Null
31387,3,Null,Null,Null,Null
-32316,3,Null,Null,Null,Null
-31761,3,Null,Null,Null,Null
-31741,3,Null,Null,Null,Null
-31000,3,Null,Null,Null,Null
-30925,3,Null,Null,Null,Null
-30703,3,Null,Null,Null,Null
-30016,3,Null,Null,Null,Null
-30010,3,Null,Null,Null,Null
-28766,3,Null,Null,Null,Null
-28693,3,Null,Null,Null,Null
-28335,3,Null,Null,Null,Null
-27413,3,Null,Null,Null,Null
-25888,3,Null,Null,Null,Null
-25781,3,Null,Null,Null,Null
-25348,3,Null,Null,Null,Null
-24234,3,Null,Null,Null,Null
-23361,3,Null,Null,Null,Null
-22059,3,Null,Null,Null,Null
-21181,3,Null,Null,Null,Null
-20929,3,Null,Null,Null,Null
-20902,3,Null,Null,Null,Null
-20478,3,Null,Null,Null,Null
-19963,3,Null,Null,Null,Null
-19184,3,Null,Null,Null,Null
-18595,3,Null,Null,Null,Null
-18268,3,Null,Null,Null,Null
-16499,3,Null,Null,Null,Null
-15532,3,Null,Null,Null,Null
-15124,3,Null,Null,Null,Null
-14837,3,Null,Null,Null,Null
-13731,3,Null,Null,Null,Null
-12146,3,Null,Null,Null,Null
-11801,3,Null,Null,Null,Null
-10925,3,Null,Null,Null,Null
-10505,3,Null,Null,Null,Null
-10003,3,Null,Null,Null,Null
-9920,3,Null,Null,Null,Null
-9866,3,Null,Null,Null,Null
-9619,3,Null,Null,Null,Null
-9594,3,Null,Null,Null,Null
-8220,3,Null,Null,Null,Null
-7456,3,Null,Null,Null,Null
-7005,3,Null,Null,Null,Null
-6620,3,Null,Null,Null,Null
-6490,3,Null,Null,Null,Null
-6333,3,Null,Null,Null,Null
-5652,3,Null,Null,Null,Null
-5558,3,Null,Null,Null,Null
-4466,3,Null,Null,Null,Null
-3973,3,Null,Null,Null,Null
-3802,3,Null,Null,Null,Null
-3434,3,Null,Null,Null,Null
-3322,3,Null,Null,Null,Null
-2050,3,Null,Null,Null,Null
-1950,3,Null,Null,Null,Null
-1552,3,Null,Null,Null,Null
-1240,3,Null,Null,Null,Null
-1146,3,Null,Null,Null,Null
-990,3,Null,Null,Null,Null
-883,3,Null,Null,Null,Null
-359,3,Null,Null,Null,Null
406,3,Null,Null,Null,Null
1041,3,Null,Null,Null,Null
1684,3,Null,Null,Null,Null
2070,3,Null,Null,Null,Null
2083,3,Null,Null,Null,Null
2130,3,Null,Null,Null,Null
2663,3,Null,Null,Null,Null
2919,3,Null,Null,Null,Null
3306,3,Null,Null,Null,Null
3571,3,Null,Null,Null,Null
4091,3,Null,Null,Null,Null
4260,3,Null,Null,Null,Null
6189,3,Null,Null,Null,Null
7258,3,Null,Null,Null,Null
8163,3,Null,Null,Null,Null
8199,3,Null,Null,Null,Null
9268,3,Null,Null,Null,Null
9791,3,Null,Null,Null,Null
10110,3,Null,Null,Null,Null
10284,3,Null,Null,Null,Null
11241,3,Null,Null,Null,Null
12616,3,Null,Null,Null,Null
12857,3,Null,Null,Null,Null
13467,3,Null,Null,Null,Null
13626,3,Null,Null,Null,Null
14298,3,Null,Null,Null,Null
14898,3,Null,Null,Null,Null
15850,3,Null,Null,Null,Null
16292,3,Null,Null,Null,Null
16731,3,Null,Null,Null,Null
17097,3,Null,Null,Null,Null
17176,3,Null,Null,Null,Null
17442,3,Null,Null,Null,Null
17489,3,Null,Null,Null,Null
17979,3,Null,Null,Null,Null
18495,3,Null,Null,Null,Null
18539,3,Null,Null,Null,Null
19212,3,Null,Null,Null,Null
20041,3,Null,Null,Null,Null
20421,3,Null,Null,Null,Null
21975,3,Null,Null,Null,Null
23891,3,Null,Null,Null,Null
24185,3,Null,Null,Null,Null
24511,3,Null,Null,Null,Null
24939,3,Null,Null,Null,Null
26972,3,Null,Null,Null,Null
27341,3,Null,Null,Null,Null
27698,3,Null,Null,Null,Null
28577,3,Null,Null,Null,Null
29335,3,Null,Null,Null,Null
29422,3,Null,Null,Null,Null
29915,3,Null,Null,Null,Null
30138,3,Null,Null,Null,Null
32114,3,Null,Null,Null,Null
32527,3,Null,Null,Null,Null
-32224,3,Null,Null,Null,Null
-31829,3,Null,Null,Null,Null
-30744,3,Null,Null,Null,Null
-30536,3,Null,Null,Null,Null
-28143,3,Null,Null,Null,Null
-27651,3,Null,Null,Null,Null
-26522,3,Null,Null,Null,Null
-26230,3,Null,Null,Null,Null
-25509,3,Null,Null,Null,Null
-25494,3,Null,Null,Null,Null
-25493,3,Null,Null,Null,Null
-25422,3,Null,Null,Null,Null
-24886,3,Null,Null,Null,Null
-21811,3,Null,Null,Null,Null
-20771,3,Null,Null,Null,Null
-20176,3,Null,Null,Null,Null
-19267,3,Null,Null,Null,Null
-18924,3,Null,Null,Null,Null
-17759,3,Null,Null,Null,Null
-17224,3,Null,Null,Null,Null
-17105,3,Null,Null,Null,Null
-16936,3,Null,Null,Null,Null
-15300,3,Null,Null,Null,Null
-13711,3,Null,Null,Null,Null
-13407,3,Null,Null,Null,Null
-12503,3,Null,Null,Null,Null
-12124,3,Null,Null,Null,Null
-11433,3,Null,Null,Null,Null
-11260,3,Null,Null,Null,Null
-9469,3,Null,Null,Null,Null
-9131,3,Null,Null,Null,Null
-7707,3,Null,Null,Null,Null
-6946,3,Null,Null,Null,Null
-6666,3,Null,Null,Null,Null
-4400,3,Null,Null,Null,Null
-4047,3,Null,Null,Null,Null
-3892,3,Null,Null,Null,Null
-3262,3,Null,Null,Null,Null
684,3,Null,Null,Null,Null
1456,3,Null,Null,Null,Null
1580,3,Null,Null,Null,Null
2039,3,Null,Null,Null,Null
2744,3,Null,Null,Null,Null
4123,3,Null,Null,Null,Null
5149,3,Null,Null,Null,Null
5174,3,Null,Null,Null,Null
5795,3,Null,Null,Null,Null
5808,3,Null,Null,Null,Null
6026,3,Null,Null,Null,Null
6283,3,Null,Null,Null,Null
7412,3,Null,Null,Null,Null
8443,3,Null,Null,Null,Null
9487,3,Null,Null,Null,Null
9641,3,Null,Null,Null,Null
10881,3,Null,Null,Null,Null
11014,3,Null,Null,Null,Null
11242,3,Null,Null,Null,Null
12865,3,Null,Null,Null,Null
13534,3,Null,Null,Null,Null
14151,3,Null,Null,Null,Null
15074,3,Null,Null,Null,Null
15248,3,Null,Null,Null,Null
16443,3,Null,Null,Null,Null
18106,3,Null,Null,Null,Null
19374,3,Null,Null,Null,Null
19972,3,Null,Null,Null,Null
20238,3,Null,Null,Null,Null
21687,3,Null,Null,Null,Null
21902,3,Null,Null,Null,Null
22963,3,Null,Null,Null,Null
23580,3,Null,Null,Null,Null
24013,3,Null,Null,Null,Null
24713,3,Null,Null,Null,Null
24781,3,Null,Null,Null,Null
24954,3,Null,Null,Null,Null
24993,3,Null,Null,Null,Null
26722,3,Null,Null,Null,Null
26864,3,Null,Null,Null,Null
27241,3,Null,Null,Null,Null
28694,3,Null,Null,Null,Null
29205,3,Null,Null,Null,Null
29510,3,Null,Null,Null,Null
30204,3,Null,Null,Null,Null
30885,3,Null,Null,Null,Null
31184,3,Null,Null,Null,Null
31720,3,Null,Null,Null,Null
32008,3,Null,Null,Null,Null
32454,3,Null,Null,Null,Null
-31948,3,Null,Null,Null,Null
-30946,3,Null,Null,Null,Null
-30647,3,Null,Null,Null,Null
-30622,3,Null,Null,Null,Null
-29990,3,Null,Null,Null,Null
-29507,3,Null,Null,Null,Null
-28471,3,Null,Null,Null,Null
-26959,3,Null,Null,Null,Null
-26246,3,Null,Null,Null,Null
-26208,3,Null,Null,Null,Null
-26154,3,Null,Null,Null,Null
-25561,3,Null,Null,Null,Null
-25307,3,Null,Null,Null,Null
-25121,3,Null,Null,Null,Null
-24385,3,Null,Null,Null,Null
-22549,3,Null,Null,Null,Null
-22543,3,Null,Null,Null,Null
-22388,3,Null,Null,Null,Null
-21328,3,Null,Null,Null,Null
-21136,3,Null,Null,Null,Null
-19494,3,Null,Null,Null,Null
-19055,3,Null,Null,Null,Null
-18584,3,Null,Null,Null,Null
-18563,3,Null,Null,Null,Null
-18090,3,Null,Null,Null,Null
-17647,3,Null,Null,Null,Null
-17410,3,Null,Null,Null,Null
-17054,3,Null,Null,Null,Null
-16691,3,Null,Null,Null,Null
-16497,3,Null,Null,Null,Null
-16206,3,Null,Null,Null,Null
-15750,3,Null,Null,Null,Null
-15432,3,Null,Null,Null,Null
-13872,3,Null,Null,Null,Null
-13737,3,Null,Null,Null,Null
-13183,3,Null,Null,Null,Null
-12274,3,Null,Null,Null,Null
-11584,3,Null,Null,Null,Null
-10563,3,Null,Null,Null,Null
-10429,3,Null,Null,Null,Null
-8922,3,Null,Null,Null,Null
-8808,3,Null,Null,Null,Null
-7786,3,Null,Null,Null,Null
-7671,3,Null,Null,Null,Null
-7219,3,Null,Null,Null,Null
-6292,3,Null,Null,Null,Null
-5762,3,Null,Null,Null,Null
-5248,3,Null,Null,Null,Null
-4733,3,Null,Null,Null,Null
-4037,3,Null,Null,Null,Null
-3278,3,Null,Null,Null,Null
-3127,3,Null,Null,Null,Null
-1975,3,Null,Null,Null,Null
-1899,3,Null,Null,Null,Null
-1883,3,Null,Null,Null,Null
-1824,3,Null,Null,Null,Null
-1454,3,Null,Null,Null,Null
-295,3,Null,Null,Null,Null
1244,3,Null,Null,Null,Null
1391,3,Null,Null,Null,Null
1927,3,Null,Null,Null,Null
4585,3,Null,Null,Null,Null
4999,3,Null,Null,Null,Null
5294,3,Null,Null,Null,Null
6167,3,Null,Null,Null,Null
6403,3,Null,Null,Null,Null
6691,3,Null,Null,Null,Null
7929,3,Null,Null,Null,Null
8306,3,Null,Null,Null,Null
8349,3,Null,Null,Null,Null
8757,3,Null,Null,Null,Null
11330,3,Null,Null,Null,Null
11528,3,Null,Null,Null,Null
11727,3,Null,Null,Null,Null
12788,3,Null,Null,Null,Null
12973,3,Null,Null,Null,Null
13703,3,Null,Null,Null,Null
14285,3,Null,Null,Null,Null
14544,3,Null,Null,Null,Null
15174,3,Null,Null,Null,Null
15298,3,Null,Null,Null,Null
16137,3,Null,Null,Null,Null
16264,3,Null,Null,Null,Null
16602,3,Null,Null,Null,Null
16925,3,Null,Null,Null,Null
17333,3,Null,Null,Null,Null
18107,3,Null,Null,Null,Null
18349,3,Null,Null,Null,Null
19547,3,Null,Null,Null,Null
19840,3,Null,Null,Null,Null
19880,3,Null,Null,Null,Null
20499,3,Null,Null,Null,Null
20727,3,Null,Null,Null,Null
21257,3,Null,Null,Null,Null
21504,3,Null,Null,Null,Null
21615,3,Null,Null,Null,Null
21721,3,Null,Null,Null,Null
21753,3,Null,Null,Null,Null
22556,3,Null,Null,Null,Null
23030,3,Null,Null,Null,Null
24861,3,Null,Null,Null,Null
25226,3,Null,Null,Null,Null
27701,3,Null,Null,Null,Null
28265,3,Null,Null,Null,Null
28319,3,Null,Null,Null,Null
28705,3,Null,Null,Null,Null
29390,3,Null,Null,Null,Null
30051,3,Null,Null,Null,Null
30400,3,Null,Null,Null,Null
31645,3,Null,Null,Null,Null
31872,3,Null,Null,Null,Null
32466,3,Null,Null,Null,Null
-31489,3,Null,Null,Null,Null
-31466,3,Null,Null,Null,Null
-30976,3,Null,Null,Null,Null
-30536,3,Null,Null,Null,Null
-30419,3,Null,Null,Null,Null
-30314,3,Null,Null,Null,Null
-29645,3,Null,Null,Null,Null
-28790,3,Null,Null,Null,Null
-28259,3,Null,Null,Null,Null
-27504,3,Null,Null,Null,Null
-26380,3,Null,Null,Null,Null
-26072,3,Null,Null,Null,Null
-25773,3,Null,Null,Null,Null
-25222,3,Null,Null,Null,Null
-24843,3,Null,Null,Null,Null
-24330,3,Null,Null,Null,Null
-23841,3,Null,Null,Null,Null
-23629,3,Null,Null,Null,Null
-23380,3,Null,Null,Null,Null
-23366,3,Null,Null,Null,Null
-23068,3,Null,Null,Null,Null
-22695,3,Null,Null,Null,Null
-22606,3,Null,Null,Null,Null
-21995,3,Null,Null,Null,Null
-21918,3,Null,Null,Null,Null
-21063,3,Null,Null,Null,Null
-20518,3,Null,Null,Null,Null
-19929,3,Null,Null,Null,Null
-18980,3,Null,Null,Null,Null
-17904,3,Null,Null,Null,Null
-17593,3,Null,Null,Null,Null
-17486,3,Null,Null,Null,Null
-16585,3,Null,Null,Null,Null
-15928,3,Null,Null,Null,Null
-15531,3,Null,Null,Null,Null
-14755,3,Null,Null,Null,Null
-14471,3,Null,Null,Null,Null
-14163,3,Null,Null,Null,Null
-13759,3,Null,Null,Null,Null
-11637,3,Null,Null,Null,Null
-11380,3,Null,Null,Null,Null
-10791,3,Null,Null,Null,Null
-10625,3,Null,Null,Null,Null
-10452,3,Null,Null,Null,Null
-9672,3,Null,Null,Null,Null
-9564,3,Null,Null,Null,Null
-8217,3,Null,Null,Null,Null
-7122,3,Null,Null,Null,Null
-6881,3,Null,Null,Null,Null
-4566,3,Null,Null,Null,Null
-4107,3,Null,Null,Null,Null
-3627,3,Null,Null,Null,Null
-3179,3,Null,Null,Null,Null
-3074,3,Null,Null,Null,Null
-2485,3,Null,Null,Null,Null
-1879,3,Null,Null,Null,Null
-719,3,Null,Null,Null,Null
-137,3,Null,Null,Null,Null
620,3,Null,Null,Null,Null
966,3,Null,Null,Null,Null
2147,3,Null,Null,Null,Null
2535,3,Null,Null,Null,Null
2764,3,Null,Null,Null,Null
3510,3,Null,Null,Null,Null
4185,3,Null,Null,Null,Null
4897,3,Null,Null,Null,Null
5533,3,Null,Null,Null,Null
5778,3,Null,Null,Null,Null
7638,3,Null,Null,Null,Null
7880,3,Null,Null,Null,Null
7893,3,Null,Null,Null,Null
8108,3,Null,Null,Null,Null
8851,3,Null,Null,Null,Null
9156,3,Null,Null,Null,Null
9161,3,Null,Null,Null,Null
9235,3,Null,Null,Null,Null
9495,3,Null,Null,Null,Null
10049,3,Null,Null,Null,Null
10346,3,Null,Null,Null,Null
10651,3,Null,Null,Null,Null
11382,3,Null,Null,Null,Null
12343,3,Null,Null,Null,Null
12556,3,Null,Null,Null,Null
13360,3,Null,Null,Null,Null
15142,3,Null,Null,Null,Null
15252,3,Null,Null,Null,Null
15386,3,Null,Null,Null,Null
15959,3,Null,Null,Null,Null
16072,3,Null,Null,Null,Null
16481,3,Null,Null,Null,Null
16916,3,Null,Null,Null,Null
17301,3,Null,Null,Null,Null
18234,3,Null,Null,Null,Null
18391,3,Null,Null,Null,Null
18610,3,Null,Null,Null,Null
19554,3,Null,Null,Null,Null
19824,3,Null,Null,Null,Null
21999,3,Null,Null,Null,Null
23414,3,Null,Null,Null,Null
23683,3,Null,Null,Null,Null
24077,3,Null,Null,Null,Null
24823,3,Null,Null,Null,Null
24905,3,Null,Null,Null,Null
25122,3,Null,Null,Null,Null
25539,3,Null,Null,Null,Null
26006,3,Null,Null,Null,Null
26290,3,Null,Null,Null,Null
26342,3,Null,Null,Null,Null
27179,3,Null,Null,Null,Null
27498,3,Null,Null,Null,Null
29836,3,Null,Null,Null,Null
30383,3,Null,Null,Null,Null
31671,3,Null,Null,Null,Null
32697,3,Null,Null,Null,Null
-30863,3,Null,Null,Null,Null
-30829,3,Null,Null,Null,Null
-29400,3,Null,Null,Null,Null
-28720,3,Null,Null,Null,Null
-28182,3,Null,Null,Null,Null
-28097,3,Null,Null,Null,Null
-27931,3,Null,Null,Null,Null
-27800,3,Null,Null,Null,Null
-25484,3,Null,Null,Null,Null
-25311,3,Null,Null,Null,Null
-24813,3,Null,Null,Null,Null
-24026,3,Null,Null,Null,Null
-23857,3,Null,Null,Null,Null
-23645,3,Null,Null,Null,Null
-23639,3,Null,Null,Null,Null
-23407,3,Null,Null,Null,Null
-22765,3,Null,Null,Null,Null
-22545,3,Null,Null,Null,Null
-19524,3,Null,Null,Null,Null
-18416,3,Null,Null,Null,Null
-18407,3,Null,Null,Null,Null
-16568,3,Null,Null,Null,Null
-16337,3,Null,Null,Null,Null
-14808,3,Null,Null,Null,Null
-14795,3,Null,Null,Null,Null
-14757,3,Null,Null,Null,Null
-14379,3,Null,Null,Null,Null
-14104,3,Null,Null,Null,Null
-14062,3,Null,Null,Null,Null
-13944,3,Null,Null,Null,Null
-13509,3,Null,Null,Null,Null
-13351,3,Null,Null,Null,Null
-12482,3,Null,Null,Null,Null
-12380,3,Null,Null,Null,Null
-12337,3,Null,Null,Null,Null
-12213,3,Null,Null,Null,Null
-12067,3,Null,Null,Null,Null
-11741,3,Null,Null,Null,Null
-10622,3,Null,Null,Null,Null
-10513,3,Null,Null,Null,Null
-9710,3,Null,Null,Null,Null
-9303,3,Null,Null,Null,Null
-9106,3,Null,Null,Null,Null
-9099,3,Null,Null,Null,Null
-7243,3,Null,Null,Null,Null
-6652,3,Null,Null,Null,Null
-6309,3,Null,Null,Null,Null
-6132,3,Null,Null,Null,Null
-5812,3,Null,Null,Null,Null
-5755,3,Null,Null,Null,Null
-4859,3,Null,Null,Null,Null
-4619,3,Null,Null,Null,Null
-4508,3,Null,Null,Null,Null
-4254,3,Null,Null,Null,Null
-3273,3,Null,Null,Null,Null
-1330,3,Null,Null,Null,Null
696,3,Null,Null,Null,Null
1365,3,Null,Null,Null,Null
1626,3,Null,Null,Null,Null
4185,3,Null,Null,Null,Null
4323,3,Null,Null,Null,Null
4612,3,Null,Null,Null,Null
5049,3,Null,Null,Null,Null
5346,3,Null,Null,Null,Null
6174,3,Null,Null,Null,Null
6544,3,Null,Null,Null,Null
6658,3,Null,Null,Null,Null
7540,3,Null,Null,Null,Null
8766,3,Null,Null,Null,Null
9219,3,Null,Null,Null,Null
9835,3,Null,Null,Null,Null
10283,3,Null,Null,Null,Null
11159,3,Null,Null,Null,Null
12704,3,Null,Null,Null,Null
13118,3,Null,Null,Null,Null
13744,3,Null,Null,Null,Null
14197,3,Null,Null,Null,Null
15217,3,Null,Null,Null,Null
16833,3,Null,Null,Null,Null
17559,3,Null,Null,Null,Null
19323,3,Null,Null,Null,Null
20174,3,Null,Null,Null,Null
20440,3,Null,Null,Null,Null
20700,3,Null,Null,Null,Null
22012,3,Null,Null,Null,Null
22484,3,Null,Null,Null,Null
22881,3,Null,Null,Null,Null
23735,3,Null,Null,Null,Null
25572,3,Null,Null,Null,Null
26157,3,Null,Null,Null,Null
27073,3,Null,Null,Null,Null
27309,3,Null,Null,Null,Null
29355,3,Null,Null,Null,Null
29558,3,Null,Null,Null,Null
30203,3,Null,Null,Null,Null
32671,3,Null,Null,Null,Null
-32744,3,Null,Null,Null,Null
-32438,3,Null,Null,Null,Null
-32113,3,Null,Null,Null,Null
-31536,3,Null,Null,Null,Null
-31480,3,Null,Null,Null,Null
-31271,3,Null,Null,Null,Null
-30895,3,Null,Null,Null,Null
-30794,3,Null,Null,Null,Null
-30437,3,Null,Null,Null,Null
-29595,3,Null,Null,Null,Null
-28197,3,Null,Null,Null,Null
-27837,3,Null,Null,Null,Null
-27559,3,Null,Null,Null,Null
-27373,3,Null,Null,Null,Null
-26948,3,Null,Null,Null,Null
-26452,3,Null,Null,Null,Null
-25743,3,Null,Null,Null,Null
-25724,3,Null,Null,Null,Null
-25296,3,Null,Null,Null,Null
-24426,3,Null,Null,Null,Null
-23584,3,Null,Null,Null,Null
-21980,3,Null,Null,Null,Null
-21202,3,Null,Null,Null,Null
-20781,3,Null,Null,Null,Null
-20611,3,Null,Null,Null,Null
-20129,3,Null,Null,Null,Null
-19637,3,Null,Null,Null,Null
-18142,3,Null,Null,Null,Null
-17821,3,Null,Null,Null,Null
-17746,3,Null,Null,Null,Null
-16778,3,Null,Null,Null,Null
-16370,3,Null,Null,Null,Null
-16186,3,Null,Null,Null,Null
-15288,3,Null,Null,Null,Null
-13250,3,Null,Null,Null,Null
-12234,3,Null,Null,Null,Null
-11358,3,Null,Null,Null,Null
-10481,3,Null,Null,Null,Null
-10436,3,Null,Null,Null,Null
-9951,3,Null,Null,Null,Null
-9891,3,Null,Null,Null,Null
-9428,3,Null,Null,Null,Null
-8924,3,Null,Null,Null,Null
-8650,3,Null,Null,Null,Null
-6786,3,Null,Null,Null,Null
-6443,3,Null,Null,Null,Null
-6166,3,Null,Null,Null,Null
-5345,3,Null,Null,Null,Null
-5057,3,Null,Null,Null,Null
-4920,3,Null,Null,Null,Null
-4322,3,Null,Null,Null,Null
-3831,3,Null,Null,Null,Null
-3645,3,Null,Null,Null,Null
-3115,3,Null,Null,Null,Null
-3037,3,Null,Null,Null,Null
-2947,3,Null,Null,Null,Null
-1892,3,Null,Null,Null,Null
-1167,3,Null,Null,Null,Null
-1080,3,Null,Null,Null,Null
175,3,Null,Null,Null,Null
2918,3,Null,Null,Null,Null
2949,3,Null,Null,Null,Null
3122,3,Null,Null,Null,Null
4393,3,Null,Null,Null,Null
4628,3,Null,Null,Null,Null
5006,3,Null,Null,Null,Null
6118,3,Null,Null,Null,Null
6341,3,Null,Null,Null,Null
6855,3,Null,Null,Null,Null
8281,3,Null,Null,Null,Null
8363,3,Null,Null,Null,Null
9107,3,Null,Null,Null,Null
9658,3,Null,Null,Null,Null
9798,3,Null,Null,Null,Null
12510,3,Null,Null,Null,Null
12916,3,Null,Null,Null,Null
14757,3,Null,Null,Null,Null
15193,3,Null,Null,Null,Null
16135,3,Null,Null,Null,Null
16207,3,Null,Null,Null,Null
16757,3,Null,Null,Null,Null
17887,3,Null,Null,Null,Null
19068,3,Null,Null,Null,Null
19484,3,Null,Null,Null,Null
19678,3,Null,Null,Null,Null
19780,3,Null,Null,Null,Null
19939,3,Null,Null,Null,Null
20027,3,Null,Null,Null,Null
20471,3,Null,Null,Null,Null
21416,3,Null,Null,Null,Null
21433,3,Null,Null,Null,Null
21612,3,Null,Null,Null,Null
22269,3,Null,Null,Null,Null
22477,3,Null,Null,Null,Null
22651,3,Null,Null,Null,Null
22718,3,Null,Null,Null,Null
23034,3,Null,Null,Null,Null
24801,3,Null,Null,Null,Null
26404,3,Null,Null,Null,Null
26439,3,Null,Null,Null,Null
26571,3,Null,Null,Null,Null
26659,3,Null,Null,Null,Null
28029,3,Null,Null,Null,Null
28516,3,Null,Null,Null,Null
